source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
As predicted  since 2015  only 28 % of the promised amount has been reimbursed,As predicted  only 28 % of the promised amount has been refunded since 2015,"As expected, only 28% of the promised amount has been reimbursed since 2015",0.41907961416006645,0.8461538461538461,0.3125,0.49319184846010755,0.9285714285714286,0.9706264734268188
64 Democrats and 64 Whigs were declared elected to the New York State Legislature of the 73rd New York State Assembly,The New York State Legislature of the 73rd New York State Assembly has elected 64 democrats and 64 whigs,"Both sides, 64 Democrats and 64 Whigs, were elected to the New York State Legislature of the 73rd New York State Assembly",0.6350869045864345,0.5853658536585366,0.26315789473684215,0.2655887460212816,1.1578947368421053,0.9650371074676514
"Walker received 27,735 votes ( 45.5 percent  to Speedy Long 33,250 ( 54.5 percent","Walker received 27,735 votes ( 45.5 percent  to Speedy Long 's 33,250 ( 54.5 percent","Walker garnered 27, 735 votes (45. 5% against Speedy Long's 33, 250 (54. 5%)",0.017502413882486995,0.8125,0.8695652173913043,0.9812016823526649,0.9333333333333333,0.9230301380157471
It comes in standard black worldwide  although a white version was released in Japan only,It comes in standard black worldwide  even though a white version was only released in Japan,"It's available in standard black globally; however, a white variant was introduced solely in Japan.",0.08370779170358567,0.5625,0.7272727272727273,0.9105214679922924,0.9375,0.8744261860847473
Entries marked with an asterisk are set in the fictional community of King 's Ridge in Nodd,Entries marked with an asterisk are set in Nodd 's fictional community of King 's Ridge,Entries starred are set in the imaginary town of King's Ridge in Nodd,0.08350331161537673,0.5333333333333333,0.6,0.7810600321923797,0.8125,0.8176091313362122
Neustadtl an der Donau is a town in the district of Amstetten in Lower Austria in Austria,Neustadtl an der Donau is a town in the district of Amstetten in Lower Austria  Austria,Neustadt am Main is a town in the district of Amstetten in Lower Austria in Austria,0.6668954865619205,0.75,0.4117647058823529,0.2562700714754582,1.0,0.8334481716156006
Without a big attacker  Garzelli was very constant and could go with the best climbers on a good day,Without being a great attacker  Garzelli was very constant and  on a good day  he could go with the best climbers,"Without a strong leader, Garzelli remained consistent and could work well with top climbers on a good day",0.14656166941183735,0.41025641025641024,0.6,0.7436619016217751,0.8571428571428571,0.816592276096344
Botanist Aaron Davis and gardeners Matt Bishop and John Grimshaw  authors of the works on which these notes are based  also qualify as galanthophiles,As galanthophiles  the authors of the works on which these notes are based also apply  the botanist Aaron Davis and the gardeners Matt Bishop and John Grimshaw,"Botanist Aaron Davis and gardeners Matt Bishop and John Grimshaw, who authored the books upon which these notes are based, are also considered galanthophiles.",0.31614058241294296,0.39215686274509803,0.5483870967741935,0.5506747132957994,0.8888888888888888,0.9540482759475708
Magnus turned around and reformed the British invasion of Williams by attacking the Eric Young and Orlando Jordan team,Magnus turned heel and reformed the British Invasion with Williams by attacking the team of Eric Young and Orlando Jordan,"Magnus faced off against the British invasion led by Eric Young and Orlando Jordan, then defeated them.",0.18481881856839036,0.5405405405405405,0.64,0.8039833674625934,0.85,0.8179396390914917
William Debenham  born in Alpheton  Suffolk in 1794  joined Thomas Clark in a partnership to lead a draper 's store at Wigmore Street 44 in London,Born in 1794 in Alpheton in Suffolk  William Debenham joined Thomas Clark in a partnership to manage a draper 's store at 44 Wigmore Street in London,"William Debenham was born in Alpheton, Suffolk in 1794 and partnered with Thomas Clark to run a drapers' shop on Wigmore Street, 44 in London.",0.03401950627388384,0.5,0.6363636363636364,0.9303176801905515,0.9259259259259259,0.9388365745544434
J. David Spurlock was born on November 18  1959 in Dallas  Texas  He moved to Memphis  Tennessee in 1973,David Spurlock was born on 18 November 1959 in Dallas  Texas  and moved to Memphis  Tennessee in 1973,"J. David Spurlock was born on November 18, 1959, in Dallas, Texas. He relocated to Memphis, Tennessee, in 1973.",0.21951524426618454,0.8108108108108109,0.6153846153846154,0.6548604486064136,1.0555555555555556,0.9646835327148438
This  Gattie said  was owned in the first half of the 11th century by Godwin  Earl of Wessex  after whom the Sands are named,This  Gattie said  was owned by Godwin  Earl of Wessex  in the first half of the 11th century  after which the sands were named,"This property belonged to Godwin, Earl of Wessex, who lived during the early 11th century, after which it became known as the Sands.",0.028203153756681414,0.5106382978723404,0.8378378378378378,0.9770627055667116,0.9583333333333334,0.8350671529769897
Beginning in 1830  Arthur Tappan was influenced by the abolitionism of some members of the American Colonization Society ( ACS  and writings by James,Arthur Tappan was influenced from 1830 by the abolitionism of some members of the American Colonization Society ( ACS  and writings by James,"Beginning in 1830, Arthur Tappan was affected by the abolitionist views of some members of the American Colonization Society (ACS) and by the writings of James",0.35885262946480795,0.7083333333333333,0.3846153846153846,0.6221316875898112,1.1304347826086956,0.9544260501861572
Stävlö or Stäflö is a castle in Kalmar Municipality of Sweden,Stävlö or Stäflö is a fortress in Kalmar Municipality of Sweden,"Stävlö or Stäflö is a castle located in Kalmar Municipality, Sweden",0.4172261448611506,0.8461538461538461,0.3076923076923077,0.46517406871611233,1.0,0.9955015778541565
The album was released by Furious in the US and by 7 Spin Music in the UK on May 26  2007,The album was released on May 26  2007 by Furious in the US and 7 Spin Music in England,"The album was released by Furious in the US and by 7 Spin Music in the UK on May 26, 2007",0.4882066497822452,0.7,0.11111111111111116,0.0913450389333712,1.105263157894737,0.9986677765846252
Sexson recently lived in Ridgefield  Washington with his wife Kerry  Since 2014  he has been a baseball coach at Summit High School in Bend  Oregon,Recently  Sexson lived with his wife Kerry in Ridgefield  Washington  and has been a baseball trainer at the Summit High School in Bend  Oregon since 2014,"Sexson currently resides in Ridgefield, Washington with his wife Kerry since 2014  he is now a baseball coach at Summit High School in Bend, Oregon",0.23507692587089027,0.5490196078431373,0.4,0.43057008527090723,0.9615384615384616,0.9848275184631348
As a senior team with a compliant stadium  they are entitled to enter the Scottish Cup,As a senior citizen with a compliant stadium  they are entitled to enter the Scottish Cup,"As a senior team with a compliant stadium, they are eligible for entry into the Scottish Cup.",0.12039217537411316,0.7272727272727272,0.5238095238095238,0.5810317456669771,1.0625,0.9598984718322754
Under certain conditions therefore  equivalence classes of convex ensembles have the structure of a statistical set,Equivalence classes of convex ensembles thus have the structure of a statistical set under certain conditions,Under specific circumstances  equivalence groups of convex shapes exhibit characteristics akin to statistical collections,0.03292600974922131,0.26666666666666666,0.7916666666666666,0.9670739902507787,0.875,0.6545333862304688
Along with Frederick Murray Trotter and others  he helped create new maps and memoirs of Brampton  Whitehaven  Cumberland districts of Gosforth  and Cockermouth,Together with Frederick Murray Trotter and others he helped create new maps and memoirs from Brampton  Whitehaven  Cumberland - districts of Gosforth and Cockermouth,"Along with Frederick Murray Trotter and others, he created new maps and memoirs for Brampton, Whitehaven, Cumberland's Gosforth and Cockermouth.",0.2731212370753469,0.8181818181818182,0.5925925925925926,0.6607039155638144,0.8333333333333334,0.942801833152771
Note  The article in architecture in 1790 states that the house was completed in 1790 and built by Don Santiago Lorreins,NOTE  The 1790 in architecture article states that the house was finished in 1790 and was built by Don Santiago Lorreins,"Note: In 1790, the architectural article stated that the house was completed in 1790 and constructed by Don Santiago Lorreins.",0.22500095738124412,0.7804878048780488,0.4782608695652174,0.5802229729106039,0.9523809523809523,0.9854082465171814
The division goes through or touches the states of Mississippi  Tennessee  Virginia  North Carolina  South Carolina  Georgia  Alabama  West Virginia and Kentucky,The divide happens or touches the states of West Virginia  Virginia  North Carolina  South Carolina  Georgia  Alabama  Mississippi  Tennessee and Kentucky,"The division passes through or reaches the states of Mississippi, Tennessee, Virginia, North Carolina, South Carolina, Georgia, Alabama, West Virginia, and Kentucky",0.06429451441231726,0.6511627906976744,0.5925925925925926,0.9235405060052273,1.0476190476190477,0.9285006523132324
"The "" Super Deluxx Edition "" was published by 9th Level Games  but is designed by Dork Storm Press","The "" Super Deluxx Edition "" was still published by 9th Level Games  but is designed by Dork Storm Press","""Super Deluxx Edition"" was published by 9th Level Games but designed by Dork Storm Press",0.4260520663282873,0.9090909090909091,0.368421052631579,0.49400256851165736,0.75,0.9904613494873047
Helicigona trizona is a species of small air-breathing land snail  a terrestrial gastropod mollusk in the family Helicidae  the true snails,Helicigona trizona is a species of small air-breathable snail  a terrestrial gastropod mollusk in the Helicidae family  the true snails,"Helicigona trizona is a type of small air-breathing land snail; it belongs to the terrestrial gastropod mollusk family Helicidae, which includes true snails.",0.178551492991616,0.6222222222222222,0.5,0.7305646629262175,1.15,0.9785621166229248
Xylophanes porcus ( porcus sphinx  is a moth of the Sphingidae family that is found from Florida south to Bolivia,Xylophanes porcus ( porcus sphinx  is a moth of the family Sphingidae  It is found from Florida south to Bolivia,"Xylophanes porcus (porcus sphinx) is a moth belonging to the Sphingidae family, found from Florida to Bolivia.",0.0987440461382871,0.7777777777777778,0.5217391304347826,0.8966510115059133,0.85,0.9822570085525513
He married them and rejected his current wife for money  so he could rebuild the family business,He married her and rejected his current wife for money  so that he could rebuild the family business,He married them and divorced his current spouse to finance rebuilding the family business,0.08073131509406029,0.5625000000000001,0.5714285714285714,0.7687113503407857,0.7777777777777778,0.8740102648735046
Beal then starts his match with Chip Reese,Then Beal starts his match with Chip Reese,Beal begins his fight against Chip Reese,0.07201170728284921,0.5333333333333333,0.6363636363636364,0.9279882927171508,0.875,0.8787088394165039
The joint management of the memorial by the United States Navy and the National Park Service was founded on 9 September 1980,The joint management of the memorial was founded by the National Park Service and the United States Navy on 9 September 1980,The shared management of the memorial by the US Navy and National Park Service began on 9 September 1980,0.3012097721458874,0.6829268292682926,0.36363636363636365,0.5903187298059105,0.8636363636363636,0.9609860181808472
Kissell was contracted by Branch Rickey in 1940 as an infielder and spent 69 years with the Cardinals Organization,Kissell was signed as an infielder in 1940 by Branch Rickey  and spent 69 years with the Cardinals organization,Kissell signed with Branch Rickey in 1940 as an infielder and played for the Cardinals for 69 years,0.09952907986722619,0.43243243243243246,0.36363636363636365,0.5494299588310578,0.9473684210526315,0.9379613399505615
The incumbent democrat  David Walters  won re-election to Republican Jim Inhofe  the former governor  for a second term,Incumbent Democrat David Walters won re-election to a second term over Republican Jim Inhofe  the former Governor,"David Walters, the current Democrat, was elected again by Republican Jim Inhofe, who previously held the office of governor, for his second term.",0.022023814946586635,0.3902439024390244,0.8181818181818181,0.9760434343872398,1.3529411764705883,0.9247786998748779
Foley worked with Gurf Morlix  with Townes Van Zandt  with Guy Schwartz  with Billy Block and Calvin Russell  among others,Foley worked together with Calvin Russell  Townes Van Zandt  Gurf Morlix  Billy Block and Guy Schwartz  amongst others,"Foley collaborated with artists such as Gurf Morlix, Townes Van Zandt, Guy Schwartz, Billy Block, and Calvin Russell, among others.",0.029660903203497246,0.4736842105263158,0.6296296296296297,0.9637856042582366,1.1111111111111112,0.8432987928390503
He was born in Toledo  Ohio  grew up in St. Paul  Minnesota  and attended the High School for Reception Arts in Minneapolis  Minnesota,Chrishan was born in Toledo  Ohio and grew up in St. Paul  Minnesota  He attended High School for Recording Arts in Minneapolis  Minnesota,"He was born in Toledo, Ohio, grew up in St. Paul, Minnesota, and attended the High School of Performing Arts in Minneapolis.",0.19330352837526601,0.7555555555555555,0.5185185185185186,0.6151305470281828,0.9565217391304348,0.9486880302429199
While Oros worked under Walker on Ford car and truck designs  Engel concentrated on Lincoln and Mercury vehicles,While Oros worked on Ford 's car and truck designs under Walker  Engel focused on Lincoln and Mercury vehicles,"While Oros assisted Walker on Ford car and truck designs, Engel focused on Lincoln and Mercury models.",0.37916211129533023,0.7777777777777778,0.44999999999999996,0.5560280913592932,0.8947368421052632,0.857014000415802
She sailed from Galveston  Texas on 12 September 1943 and arrived in Key West on 16 September,She sailed on 12 September 1943 from Galveston  Texas  and met on 16 September in Key West,"She departed from Galveston, Texas on September 12, 1943, and arrived in Key West on September 16.",0.07877866565748863,0.5294117647058824,0.5,0.6493035368675382,1.0,0.9315512776374817
RAF Ash was sold and the site was closed in July 1998 and is now being used by The Bunker  an Internet hosting company  as a secure server farm,RAF Ash was sold and the site closed in July 1998  It is now used as a secure server farm by The Bunker  an Internet hosting company,"RAF Ash was sold and the site closed in July 1998; it's now used by The Bunker, an internet hosting company, as a secure server farm.",0.5155713132132529,0.7777777777777778,0.3548387096774194,0.5921540733314979,0.9629629629629629,0.9853216409683228
Deerfield is drained by the rivers South Deerfield and Connecticut,Deerfield is drained by the South Deerfield and Connecticut rivers,Deerfield is fed by the rivers South Deerfield and Connecticut,0.3655552228545123,0.8000000000000002,0.19999999999999996,0.29289321881345254,1.0,0.9268535375595093
He was among the leaders in inherited runners stranded with 51,He was stranded by 51 among the leaders in inherited runners,He ranked among the leaders who were left with 51 inherited runners,0.11530568323789493,0.5217391304347826,0.4666666666666667,0.8718898958034755,1.0909090909090908,0.8072160482406616
Herochroma perspicillata is a kind of moth of the family Geometridae It is found in China ( Yunnan,Herochroma perspicillata is a kind of moth of the family Geometridae It is found in Yunnan ( China,"Herochroma perspicillata belongs to the moth family Geometridae. It can be found in China, specifically in Yunnan.",0.038573248199770226,0.5294117647058824,0.6666666666666667,0.9614267518002297,0.9444444444444444,0.9590147733688354
It borders Kariobangi and Dandora to the east  Moi Air Base to the south  Mathare to the north and Eastleigh to the west,To the east it borders with Kariobangi and Dandora  to the south to Moi Air Base  to the north to Mathare and to the west to Eastleigh,"It adjoins Kariobangi and Dandoro in the east, Moi Air Base in the south, Mathare in the north, and Eastleigh on the west.",0.05500304397200583,0.48,0.625,0.9296683373849266,0.8518518518518519,0.8552089929580688
The following schools are located in Papakura ( schools at Rosehill  Takanini and Opaheke are excluded,The following schools are located in Papakura ( schools in Rosehill  Takanini  and Opaheke are excluded,"The following schools are situated in Papakura (schools at Rosehill, Takanini, and Opaheke are omitted)",0.24807889278164413,0.8000000000000002,0.5263157894736843,0.7452998577345091,0.9375,0.950727105140686
In the meantime Nick is confronted by his former crew  Mikka  Vector  Sib and Pup,In the meantime  Nick is confronted with his former crew  Mikka  Vector  Sib and Pup,"Nick encounters his former crew, including Mikka, Vector, Sib, and Pup, at present",0.033502031395306775,0.6428571428571429,0.8333333333333334,0.9664979686046933,0.8666666666666667,0.9406929016113281
"Standard arguments in the injective algebra imply that these groups of cohomologists are independent of the choice of homological resolution of "" E ""","Standard arguments in injective algebra imply that these cohomology groups are independent of the choice of homological resolution of "" E ""","Standard arguments in injective algebra suggest that these cohomology groups are independent of the chosen homological resolution of "" E "".",0.6400255937629469,0.8717948717948718,0.30434782608695654,0.6608298605612477,0.9545454545454546,0.9724725484848022
The idea is to sort the data on the X or Y coordinate one of the corners of the rectangle,The idea is to sort the data on the x or y coordinate of one of the corners of the rectangles,The aim is to arrange the data at one of the corners of the rectangle by sorting it along either the X or Y axis.,0.3299895472527792,0.5217391304347826,0.5416666666666667,0.6225844964467093,1.1904761904761905,0.9099105596542358
The railway station of Bergamo is connected with the regional trains operated by Trenord to Milan  Treviglio  Cremona  Lecco  Brescia and Monza,Bergamo railway station is connected to Milan  Treviglio  Cremona  Lecco  Brescia and Monza with regional trains operated by Trenord,"Bergamo's railway station connects with regional trains operated by Trenord to Milan, Treviso, Cremona, Lecco, Brescia, and Monza",0.3168161809963896,0.5789473684210527,0.6071428571428572,0.7318208926369192,0.9473684210526315,0.9624208807945251
She was scrapped from the Navy Vessel register on April 1  1971 and beaten in the same year,She was scrapped from the Navy Vessel Register on 1 April 1971 and struck in the same year,"She was removed from the Navy Vessel registry on April 1, 1971 and suffered the same fate that year",0.2023636001239045,0.7027027027027027,0.4782608695652174,0.7896855587913896,1.0555555555555556,0.8680426478385925
Statue of Ma  o  i 2011 unveils in Chennai ( T. Nagar  Tyagaraya Nagar,Statue of Ma  o  i in 2011 in Tyagaraya Nagar ( T. Nagar  Chennai,The statue of Ma o i was unveiled in Chennai on January 2011 at Tyagaraya Nagar,0.2878787818101127,0.6206896551724138,0.4736842105263158,0.6986959510721431,1.1428571428571428,0.877510666847229
They learned at the police station that Jayaraman 's brother had the money  but Devayani is charged with murder,They learn at the police station that Jayaraman 's brother had the money  but Devayani is charged with murder,"They discovered at the police station that Jayaraman's brother possessed the funds, while Devayani faces charges of murder.",0.22029406634693702,0.6842105263157895,0.7037037037037037,0.779705933653063,0.9473684210526315,0.9460969567298889
The elementary St. Catherine of Sienna private school closed in June 2012,The elementary school St. Catherine of Sienna was closed in June 2012,St. Catherine of Sienna's elementary school closed in June 2012,0.34666677727296225,0.6956521739130435,0.3076923076923077,0.5569993063803247,0.8333333333333334,0.9766857028007507
Posen is a composer  born in 1944 in Poland ( Zdzisław Wysocki  Poznań,Posen is a composer  born in Poland ( Zdzisław Wysocki  in 1944,Posen is a Polish-born composer who was born in 1944.,0.11255157994168306,0.6086956521739131,0.625,0.8981591190096996,0.8333333333333334,0.9153239130973816
Matt Skelton faced WBA Heavyweight Champion Ruslan Chagaev on 19 January 2008 in Düsseldorf,On January 19  2008  Matt Skelton met WBA - Heavyweight - Champion Ruslan Chagaev in Düsseldorf,"On January 19, 2008  Matt Skelton competed against WBA Heavyweight Champion Ruslan Chagaev in Düsseldorf",0.35404085389375983,0.9032258064516129,0.2941176470588235,0.6611285636813824,0.9375,0.9707606434822083
She was temporarily involved with the author Alexander Roda Roda  who also integrated the experience in his writing,She was temporarily engaged with the author Alexander Roda Roda  who also integrated the experience in his writing,"She briefly collaborated with author Alexander Roda Roda, whose work incorporated their experiences.",0.05947498482895494,0.45161290322580644,0.7916666666666666,0.940525015171045,0.7222222222222222,0.925524115562439
After Donald explained everything about Bobby and Morag  Rebecca stays for the school holidays in Summer Bay,After Donald explains everything about Bobby and Morag  Rebecca stays in Summer Bay for the school holidays,"After Donald detailed Bobby and Morag's story, Rebecca stayed at Summer Bay during the summer break.",0.045481915593589696,0.5882352941176471,0.6666666666666667,0.9545180844064103,0.9411764705882353,0.8639830350875854
Burki started his career in Paris for a year  until he returned to Switzerland to work in rotogravure from 1971 to 1979,He started his career for a year in Paris until he returned to Switzerland from 1971 to 1979 to work in gravure,Burki began his career in Paris for a year before returning to Switzerland to work on rotogravure from 1971 to 1979,0.21971728154876036,0.5581395348837208,0.34782608695652173,0.45377315572401244,0.9545454545454546,0.9819689989089966
Second  a road from Cunetio ( Mildenhall  near Durocornovium  joined the Ermin Way near Marlborough,Secondly a road from Cunetio ( Mildenhall  near Durocornovium  joined the Ermin Way near Marlborough,"Secondly, a road from Cunetio (Mildenhall, near Durocornovium) connected to the Ermin Way near Marlborough",0.42311785416105785,0.896551724137931,0.5263157894736843,0.5768821458389422,1.0,0.9640451073646545
At the Larne general elections in 1929  Pringle stood as a local option candidate in Northern Ireland  but was not elected,At the Larne general election  1929  Pringle stood as a Local Option candidate in Northern Ireland  but was not elected,"At the Larne general elections in 1929, Pringle ran as a local option candidate in Northern Ireland but did not win.",0.5186653964016543,0.8292682926829269,0.33333333333333337,0.3752762482603882,1.05,0.9459965229034424
When Labour formed a government after the  Norman Kirk appointed McGuigan as Minister of Railways  and Minister of Electricity,When Labour formed a government  Norman Kirk McGuigan appointed the Minister of Railways and Minister of Electricity,When Labour took office after Norman Kirk appointed McGuigan as Minister of Railways and Minister of Electricity,0.43683636444615426,0.7058823529411765,0.3157894736842105,0.3512337701932353,1.0,0.9715254902839661
Writers for the project included Jake Chapman  Billy Childish  Tracey Emin  Angus Fairhurst  Billy Childish and Joshua Compston,For this project  Tracey Emin  Angus Fairhurst  Billy Childish  Jake Chapman  Billy Childish and Joshua Compston included,"The writers on the project were Jake Chapman, Billy Childish, Tracey Emin, Angus Fairhurst, and Joshua Compston",0.07274999134192137,0.47058823529411764,0.5454545454545454,0.9197330927161832,1.0,0.9080861806869507
Willie Francis lived in Canada in the late 1970s  and worked in Jamaica for a number of years before returning to England,In the late 1970s  Willie Francis lived in Canada and worked for several years in Jamaica before returning to England,Willie Francis resided in Canada during the late 1970s  and worked in Jamaica for several years prior to returning to England,0.1372693872026442,0.5853658536585366,0.375,0.5660940162149395,1.05,0.9881986379623413
Music is in his blood because he inherited this art from his grandfather  Ustad Banne Khan  who is himself a singer,Music runs in his blood as he has inherited this art from his grandfather Ustad Banne Khan who is a singer himself,"Music flows through him due to inheriting it from his grandfather, Ustad Banne Khan, who was also a singer",0.03422403764814199,0.5365853658536586,0.7333333333333334,0.9639264528308438,0.8636363636363636,0.8963831663131714
In early 1972  the FCC allocated the frequency to Willimantic  making 98.3 the only FM in Windham County,The FCC Willimantic ordered the frequency in early 1972  making 98.3 the only FM in Windham County,In early 1972  the FCC assigned the frequency to Willimantic  leaving 98. 3 as the sole FM station in Windham County,0.10208508635096562,0.5641025641025642,0.5,0.6455198560038818,1.2352941176470589,0.9470829963684082
The 1982 -- 83 NBA season was the 37th season of the National Basketball Association,The NBA season from 1982 to 83 was the 37th season of the National Basketball Association,The 1982 -- 83 NBA season marked the 37th year of the National Basketball Association,0.3170165957037639,0.6666666666666666,0.2142857142857143,0.3895264164192156,0.9375,0.9771294593811035
"Popik received more than 40,000 votes  but became second to Scott Stringer  who received more than 200,000 votes","Popik received more than 40,000 votes but finished second to Scott Stringer  who received more than 200,000 votes","Popik garnered over 40,000 votes but came in second place behind Scott Stringer, who secured more than 200,000 votes.",0.09629943614188137,0.6829268292682926,0.5652173913043479,0.9037005638581186,1.0555555555555556,0.9605191946029663
Lord Stair married Emily Mary Julia Stonor  daughter of Ralph Stonor  7th Baron Camoys and Elizabeth Mary Hyde Parker  in 2006,In 2006  Lord Stair married Emily Mary Julia Stonor  daughter of Ralph Stonor  7  Baron Camoys and Elizabeth Mary Hyde Parker,"Lord Stair wed Emily Mary Julia Stonor, daughter of Ralph Stonor, 7th Baron Camoys and Elizabeth Mary Hyde Parker, in 2006",0.38536959281217387,0.8095238095238095,0.2727272727272727,0.5534416642751219,1.0,0.967414140701294
All positions except for those appointed by the Director and the Office of the Student Media Student Media are held by the President of the University,All positions except for those appointed by the director and Office of Student Media student leaders  are held by the president of the university,All positions apart from those appointed by the Director and the Office of the Student Media are held by the President of the University,0.5538696232597744,0.8333333333333334,0.19999999999999996,0.22754209678176607,1.0,0.9542375802993774
The current mayor ( from 2013 to 2017  is Fernando Nogueira  elected by the PenCe ( municipal movement   the independent holiday is October 1,The present ( from 2013 to 2017  Mayor is Fernando Nogueira  elected by the PenCe ( municipal movement   The independent holiday is October 1,"The current mayor (from 2013 to 2017) is Fernando Nogueira, who was elected by the PenCe (municipal movement), an independent holiday falls on October 1.",0.15055864855414344,0.7659574468085107,0.5806451612903225,0.8176064914627633,1.0416666666666667,0.9589540958404541
He was likely the son of the painter Girolamo Danti  also from Pesaro  who had married the sister of the painter Giovanni Antonio Pandolfi,Probably he was the son of the painter Girolamo Danti  also from Pesaro who had married the sister of the painter Giovanni Antonio Pandolfi,"He might be the son of painter Girolamo Danti, born in Pesaro, who married Giovanni Antonio Pandolfi's sister",0.06303985053275585,0.6046511627906976,0.5769230769230769,0.9369601494672442,0.75,0.9721484780311584
He studied Oriental languages in Leiden ( Athenaeum Illustre  and Amsterdam,He studied oriental languages in Leiden ( Athenaeum Illustre  and in Amsterdam,He studied Asian languages in Leiden (Athenaeum Illustre and Amsterdam),0.1256964399014652,0.8571428571428572,0.5,0.8610839501152573,0.8333333333333334,0.9718464612960815
His early attempt to set up a trade business in Scotland was a failure and he returned to Virginia,His early attempt to set up a merchanting business in Scotland was a failure and he returned to Virginia,"His initial effort to start a trading venture in Scotland ended in failure, leading him back to Virginia.",0.028439841674333294,0.43243243243243246,0.8214285714285714,0.9715601583256667,0.9473684210526315,0.8577810525894165
In 2006  Bozanga was appointed Chairman of the State Council by President François Bozizé,In 2006  Bozanga was appointed by President François Bozizé the chairman of the Council of State,In 2006  Bozanga became the Chairman of the State Council under President François Bozizé,0.29811334713485654,0.5,0.3125,0.5625188568775356,0.875,0.9816699028015137
Leontin Florian Grozavu ( born August 19  1967   better known as Leo Grozavu  is a former football manager and Romanian football professional,Leontin Florian Grozavu ( born 19 August 1967   commonly known as Leo Grozavu  is a former football manager and Romanian professional football player,"Leontin Florian Grozavu (born August 19, 1967) is better known as Leo Grozavu; he was a former football manager and Romanian professional player.",0.37494051432044967,0.8,0.40740740740740744,0.6189608921276905,1.0,0.9405938982963562
Houyan is a station on Line 3 of the Dalian Metro in Liaoning Province  China  It is located in the Ganjingzi District of Dalian City,Houyan is a station on Dalian Metro line 3 in the province of Liaoning  China  in the Ganjingzi district of Dalian,"Houyan is a metro stop on Line 3 in Liaoning, China, near Ganjingzi District in Dalian City.",0.09515055480095803,0.6315789473684211,0.56,0.9247988662818295,0.8095238095238095,0.9342334270477295
The museum building retains its European style of oriental modern architecture through the standing bricks on the southeast corner of the building and the classical image of the foyer,The museum building retains its European style of oriental modern architecture through the standing bricks on the southeast corner of the building and the classic image of the foyer,The museum's structure preserves its European-style Oriental-modern architectural design using bricks at the southeast corner and a classical foyer appearance.,0.038834813427545335,0.576923076923077,0.75,0.9600046636310896,0.6896551724137931,0.9319875836372375
When Wise tells the story  he and Rouse decided to visit the Jacksonville Terminal in Florida to visit the Orange Blossom Special train,As Wise tells the story  he and Rouse decided to tour the Jacksonville Terminal in Florida to visit the Orange Blossom Special train,"When Wise recounts the tale, he and Rouse visited the Jacksonville Terminal in Florida to see the Orange Blossom Special train.",0.3759517357286393,0.7272727272727272,0.41666666666666663,0.6087201832241442,0.9130434782608695,0.9314773082733154
The Moutse district was conquered from KwaNdebele in 1980 and was officially integrated into Lebowa despite violent resistance,Moutse district was seized from KwaNdebele in 1980 and was  despite violent resistance  officially integrated into Lebowa,"In 1980, the Moutse district was taken over by KwaNdebele and later fully incorporated into Lebowa despite fierce opposition.",0.07339934569877102,0.3888888888888889,0.6153846153846154,0.7996109149985903,1.1176470588235294,0.8927841186523438
Caranavi is situated to the north of Coroico on the road from La Paz to Rurrenabaque,Caranavi is north of Coroico  on the road from La Paz to Rurrenabaque,Caranavi is near Coroico along the road from La Paz to Rurrenabaque,0.5390594848489677,0.8,0.375,0.5801800510775559,0.9230769230769231,0.9753502607345581
Similarly  in distributed shared memory each node of a cluster has access to a large shared memory in addition to each node 's limited non-shared private memory,Similarly  each node in a cluster has access to large shared memory in a distributed shared memory  in addition to the limited  unshared private memory of each node,Similarly  in distributed shared memory  each node of a cluster has access to a large shared memory along with its own limited non-shared private memory,0.2526775860865303,0.5185185185185186,0.26086956521739135,0.297640811030654,0.8928571428571429,0.991938054561615
The countries on this list are currently Iran  North Korea  Sudan and Syria,The countries currently on the list are Iran  North Korea  Sudan  and Syria,"The nations listed here include Iran, North Korea, Sudan, and Syria",0.039524926351130286,0.6666666666666667,0.8,0.9604750736488697,0.8461538461538461,0.8867688179016113
The station was built in 1915 by Connecticut Valley Railroad  New Haven and Hartford Railroad along the former New York stretch,The station was built in 1915 by the Connecticut Valley Railroad  New Haven and Hartford Railroad along the former New York line,"The station was constructed in 1915 by Connecticut Valley Railroad, New Haven and Hartford Railroad on the old New York route.",0.30976365278791856,0.7906976744186046,0.3913043478260869,0.5696232261877996,0.9545454545454546,0.9507178068161011
Zhao Nanqi ( general  and Liu Yuan serves as its general counsel,As General Counsel  Zhao Nanqi ( General  and Liu Yuan,Zhao Nanqi holds both the position of general and is the general counsel for Liu Yuan.,0.046825687910244024,0.4800000000000001,0.6842105263157895,0.953174312089756,1.6,0.9516658782958984
In 1974 Lao PDR established the Stage II fund with the help of the World Bank  the United Nations  and the Asian Development Bank,In 1974  with the support of the World Bank  the United Nations  and the Asian Development Bank  Lao PDR founded the Stage II Fund,"In 1974 Laos created the Stage II fund with assistance from the World Bank, UN, and ADB",0.135511393322178,0.34146341463414637,0.6538461538461539,0.8133399250426757,0.7083333333333334,0.8633832931518555
