source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
"Walker received 27,735 votes ( 45.5 percent  to Speedy Long 33,250 ( 54.5 percent","Walker received 27,735 votes ( 45.5 percent  to Speedy Long 's 33,250 ( 54.5 percent","Walker garnered 27,735 votes (45.5% against Speedy Long's 33,250 (54.5%).",0.03403984908815123,0.8125,0.7058823529411764,0.9623801487320914,0.6666666666666666,0.9147078990936279
It comes in standard black worldwide  although a white version was released in Japan only,It comes in standard black worldwide  even though a white version was only released in Japan,"It is available in standard black globally, though a white variant was introduced exclusively to Japan.",0.11002068284361832,0.5625,0.6956521739130435,0.9167308433283046,1.0,0.8832082748413086
Entries marked with an asterisk are set in the fictional community of King 's Ridge in Nodd,Entries marked with an asterisk are set in Nodd 's fictional community of King 's Ridge,Entries starred (*) appear within the constructed setting of King's Ridge in Nodd.,0.017444714791376905,0.41379310344827586,0.7916666666666666,0.9696272504617318,0.8125,0.7494707107543945
Neustadtl an der Donau is a town in the district of Amstetten in Lower Austria in Austria,Neustadtl an der Donau is a town in the district of Amstetten in Lower Austria  Austria,"Neustadt an der Donau is a city located within the Amstetten district in Lower Austria, Austria.",0.2878787818101127,0.6875,0.5,0.7295629118607496,1.0,0.9546905755996704
Without a big attacker  Garzelli was very constant and could go with the best climbers on a good day,Without being a great attacker  Garzelli was very constant and  on a good day  he could go with the best climbers,Garzelli performed consistently without relying heavily on aggressive tactics; he often paired well with top-level climbers when conditions were favorable.,0.014336621932721868,0.23809523809523808,0.8484848484848485,0.9855998755532946,0.9523809523809523,0.773756742477417
Botanist Aaron Davis and gardeners Matt Bishop and John Grimshaw  authors of the works on which these notes are based  also qualify as galanthophiles,As galanthophiles  the authors of the works on which these notes are based also apply  the botanist Aaron Davis and the gardeners Matt Bishop and John Grimshaw,"Aaron Davis, Matt Bishop, and John Grimshaw, who authored the referenced works, are considered galanthophiles.",0.016529748803225514,0.33333333333333337,0.8125,0.9798105192200456,0.5555555555555556,0.7672660946846008
Magnus turned around and reformed the British invasion of Williams by attacking the Eric Young and Orlando Jordan team,Magnus turned heel and reformed the British Invasion with Williams by attacking the team of Eric Young and Orlando Jordan,"Magnus pivoted to counter the American assault on Williams' territory, engaging in combat with the Eric Young and Orlando Jordan squad.",0.19692215902857166,0.4390243902439024,0.7666666666666666,0.7595684477827255,1.05,0.68912672996521
William Debenham  born in Alpheton  Suffolk in 1794  joined Thomas Clark in a partnership to lead a draper 's store at Wigmore Street 44 in London,Born in 1794 in Alpheton in Suffolk  William Debenham joined Thomas Clark in a partnership to manage a draper 's store at 44 Wigmore Street in London,"William Debenham, born in Alpheton, Suffolk in 1794, collaborated with Thomas Clark to establish a draper's shop on Wigmore Street, 44 in London.",0.027395131125446896,0.5490196078431373,0.696969696969697,0.9659738156057255,0.8518518518518519,0.9393200874328613
J. David Spurlock was born on November 18  1959 in Dallas  Texas  He moved to Memphis  Tennessee in 1973,David Spurlock was born on 18 November 1959 in Dallas  Texas  and moved to Memphis  Tennessee in 1973,"J. David Spurlock was born on November 18, 1959, in Dallas, Texas. In 1973, he relocated to Memphis, Tennessee.",0.21951524426618454,0.7027027027027027,0.6153846153846154,0.6548604486064136,1.0555555555555556,0.9710681438446045
This  Gattie said  was owned in the first half of the 11th century by Godwin  Earl of Wessex  after whom the Sands are named,This  Gattie said  was owned by Godwin  Earl of Wessex  in the first half of the 11th century  after which the sands were named,"This statement refers to property that was acquired during the early part of the 11th century by Godwin, the Earl of Wessex, who is also responsible for naming the area known as Sands.",0.09729352789771999,0.3157894736842105,0.8095238095238095,0.8646083851279218,1.375,0.7496718168258667
Beginning in 1830  Arthur Tappan was influenced by the abolitionism of some members of the American Colonization Society ( ACS  and writings by James,Arthur Tappan was influenced from 1830 by the abolitionism of some members of the American Colonization Society ( ACS  and writings by James,"Beginning in 1830, Arthur Tappan was inspired by the abolitionist views held by certain members of the American Colonization Society (ACS) and by works penned by James",0.2588173346314121,0.6122448979591836,0.5333333333333333,0.7252544165784649,1.173913043478261,0.9276354312896729
Stävlö or Stäflö is a castle in Kalmar Municipality of Sweden,Stävlö or Stäflö is a fortress in Kalmar Municipality of Sweden,"Stävlö or Stäflö is an old castle located in Kalmar County, Sweden.",0.2521193618434983,0.6666666666666666,0.5625,0.7379748992826738,1.0909090909090908,0.9423776865005493
The album was released by Furious in the US and by 7 Spin Music in the UK on May 26  2007,The album was released on May 26  2007 by Furious in the US and 7 Spin Music in England,"The album was published simultaneously in the United States by Furious and in the United Kingdom by 7 Spin Music on May 26, 2007.",0.093630804402263,0.46511627906976744,0.5,0.7971263357512399,1.263157894736842,0.9341278076171875
Sexson recently lived in Ridgefield  Washington with his wife Kerry  Since 2014  he has been a baseball coach at Summit High School in Bend  Oregon,Recently  Sexson lived with his wife Kerry in Ridgefield  Washington  and has been a baseball trainer at the Summit High School in Bend  Oregon since 2014,"Sexson resided in Ridgefield, Washington alongside his spouse Kerry from 2014 to the present, serving as a baseball instructor at Summit High School in Bend, Oregon.",0.13292032579101742,0.5,0.6756756756756757,0.8184262583141787,1.0,0.9221987128257751
As a senior team with a compliant stadium  they are entitled to enter the Scottish Cup,As a senior citizen with a compliant stadium  they are entitled to enter the Scottish Cup,"As an experienced group with a permitted venue, they have permission to participate in the Scottish Cup.",0.039567167294524315,0.48484848484848486,0.72,0.9604328327054756,1.0625,0.7396606206893921
Under certain conditions therefore  equivalence classes of convex ensembles have the structure of a statistical set,Equivalence classes of convex ensembles thus have the structure of a statistical set under certain conditions,"Under specific circumstances, these sets of convex shapes exhibit characteristics akin to statistical collections.",0.031139497438282805,0.19999999999999998,0.84,0.9688605025617172,0.875,0.6117002367973328
Along with Frederick Murray Trotter and others  he helped create new maps and memoirs of Brampton  Whitehaven  Cumberland districts of Gosforth  and Cockermouth,Together with Frederick Murray Trotter and others he helped create new maps and memoirs from Brampton  Whitehaven  Cumberland - districts of Gosforth and Cockermouth,"Alongside Frederick Murray Trotter and other contributors, he developed new maps and biographies for Brampton, Whitehaven, Cumberland's Gosforth and Cockermouth regions.",0.18654205689178963,0.6666666666666666,0.7,0.8043600916120721,0.875,0.9193910956382751
Note  The article in architecture in 1790 states that the house was completed in 1790 and built by Don Santiago Lorreins,NOTE  The 1790 in architecture article states that the house was finished in 1790 and was built by Don Santiago Lorreins,The architectural piece from 1790 indicates that the building was constructed in 1790 under the supervision of Don Santiago Lorreins.,0.0371321384573285,0.4878048780487805,0.7407407407407407,0.9628678615426715,0.9523809523809523,0.8862321376800537
The division goes through or touches the states of Mississippi  Tennessee  Virginia  North Carolina  South Carolina  Georgia  Alabama  West Virginia and Kentucky,The divide happens or touches the states of West Virginia  Virginia  North Carolina  South Carolina  Georgia  Alabama  Mississippi  Tennessee and Kentucky,"The division covers all the states including Mississippi, Tennessee, Virginia, North Carolina, South Carolina, Georgia, Alabama, and West Virginia, but does not include Kentucky.",0.022889127940682732,0.5333333333333333,0.7878787878787878,0.9718560706213649,1.1428571428571428,0.7774513959884644
"The "" Super Deluxx Edition "" was published by 9th Level Games  but is designed by Dork Storm Press","The "" Super Deluxx Edition "" was still published by 9th Level Games  but is designed by Dork Storm Press","The ""Super Deluxx Edition"" was released by 9th Level Games, yet it's crafted by Dork Storm Press.",0.08881695336060574,0.7222222222222222,0.6799999999999999,0.9058017995957723,0.85,0.9349046349525452
Helicigona trizona is a species of small air-breathing land snail  a terrestrial gastropod mollusk in the family Helicidae  the true snails,Helicigona trizona is a species of small air-breathable snail  a terrestrial gastropod mollusk in the Helicidae family  the true snails,"Helicigona trizona belongs to a group of small air-breathing land snails that live on land and belong to the family Helicidae, which includes true snails.",0.027748702735605823,0.4680851063829788,0.6451612903225806,0.8620337914898288,1.25,0.9383385181427002
Xylophanes porcus ( porcus sphinx  is a moth of the Sphingidae family that is found from Florida south to Bolivia,Xylophanes porcus ( porcus sphinx  is a moth of the family Sphingidae  It is found from Florida south to Bolivia,"Xylophanes porcus, also known as sphinx moth, belongs to the Sphingidae family and can be observed in South America, including regions like Florida and Bolivia.",0.012740810460323604,0.3636363636363636,0.7647058823529411,0.9520868687744796,1.25,0.9558205604553223
He married them and rejected his current wife for money  so he could rebuild the family business,He married her and rejected his current wife for money  so that he could rebuild the family business,He wedded them and dismissed his present spouse in exchange for financial gain to restore the household enterprise.,0.016153228406487214,0.2777777777777778,0.7857142857142857,0.9699354543094738,1.0,0.7092161774635315
Beal then starts his match with Chip Reese,Then Beal starts his match with Chip Reese,Beal begins his bout against Chip Reese.,0.037684991644924185,0.5333333333333333,0.75,0.9623150083550758,0.875,0.8881604671478271
The joint management of the memorial by the United States Navy and the National Park Service was founded on 9 September 1980,The joint management of the memorial was founded by the National Park Service and the United States Navy on 9 September 1980,"The collaboration between the U.S. Navy and the National Park Service to manage the memorial began on September 9, 1980.",0.16217712887065489,0.46511627906976744,0.6666666666666667,0.734342102209581,0.9090909090909091,0.9490575790405273
Kissell was contracted by Branch Rickey in 1940 as an infielder and spent 69 years with the Cardinals Organization,Kissell was signed as an infielder in 1940 by Branch Rickey  and spent 69 years with the Cardinals organization,Kissell worked for Branch Rickey from 1940 to 2009 as an infielder for the Cardinals team.,0.07899047991046589,0.34285714285714286,0.64,0.9210095200895341,0.8421052631578947,0.8996235132217407
The incumbent democrat  David Walters  won re-election to Republican Jim Inhofe  the former governor  for a second term,Incumbent Democrat David Walters won re-election to a second term over Republican Jim Inhofe  the former Governor,"The current Democrat David Walters secured another term against the Republican Jim Inhofe, who previously served as governor.",0.07312597280946921,0.4444444444444444,0.7407407407407407,0.9243916704010048,1.0588235294117647,0.8819350004196167
Foley worked with Gurf Morlix  with Townes Van Zandt  with Guy Schwartz  with Billy Block and Calvin Russell  among others,Foley worked together with Calvin Russell  Townes Van Zandt  Gurf Morlix  Billy Block and Guy Schwartz  amongst others,"Foley collaborated with artists such as Gurf Morlix, Townes Van Zandt, Guy Schwartz, Billy Block, and Calvin Russell, among others.",0.029660903203497246,0.4736842105263158,0.6296296296296297,0.9637856042582366,1.1111111111111112,0.8432987928390503
He was born in Toledo  Ohio  grew up in St. Paul  Minnesota  and attended the High School for Reception Arts in Minneapolis  Minnesota,Chrishan was born in Toledo  Ohio and grew up in St. Paul  Minnesota  He attended High School for Recording Arts in Minneapolis  Minnesota,"He was born in Toledo, Ohio, grew up in St. Paul, Minnesota, and attended the High School of Performing Arts in Minneapolis, Minnesota.",0.19285765456537524,0.782608695652174,0.5357142857142857,0.6160182866920652,1.0,0.9456455707550049
While Oros worked under Walker on Ford car and truck designs  Engel concentrated on Lincoln and Mercury vehicles,While Oros worked on Ford 's car and truck designs under Walker  Engel focused on Lincoln and Mercury vehicles,Oros collaborated with Walker on Ford vehicle design projects while Engel focused on Lincoln and Mercury models.,0.3050638713235347,0.5555555555555555,0.6086956521739131,0.7865584181660067,0.8947368421052632,0.8659439086914062
She sailed from Galveston  Texas on 12 September 1943 and arrived in Key West on 16 September,She sailed on 12 September 1943 from Galveston  Texas  and met on 16 September in Key West,"She departed from Galveston, Texas on September 12, 1943, and reached Key West on September 16.",0.036541463535931865,0.48484848484848486,0.6190476190476191,0.9144802837696262,0.9411764705882353,0.928277850151062
RAF Ash was sold and the site was closed in July 1998 and is now being used by The Bunker  an Internet hosting company  as a secure server farm,RAF Ash was sold and the site closed in July 1998  It is now used as a secure server farm by The Bunker  an Internet hosting company,"In July 1998, RAF Ash was sold and subsequently shut down; it's currently utilized by The Bunker for its secure server operations.",0.20489465090963324,0.36,0.6666666666666667,0.8129105474920097,0.8148148148148148,0.8652157783508301
Deerfield is drained by the rivers South Deerfield and Connecticut,Deerfield is drained by the South Deerfield and Connecticut rivers,Deerfield's water source comes from the rivers South Deerfield and Connecticut.,0.10600313379512592,0.5454545454545454,0.6666666666666667,0.6491560304361315,1.1,0.8720754384994507
He was among the leaders in inherited runners stranded with 51,He was stranded by 51 among the leaders in inherited runners,He stood out as one of the top contenders for runners who had been left behind with 51 points.,0.014400124446705301,0.19999999999999998,0.8,0.9729234237324456,1.7272727272727273,0.5557453632354736
Herochroma perspicillata is a kind of moth of the family Geometridae It is found in China ( Yunnan,Herochroma perspicillata is a kind of moth of the family Geometridae It is found in Yunnan ( China,"Herochroma perspicillata belongs to the moth species within the Geometridae family. This insect can be observed in China, specifically in Yunnan province.",0.029883097780540872,0.358974358974359,0.7586206896551724,0.9748714101996669,1.2222222222222223,0.960841178894043
It borders Kariobangi and Dandora to the east  Moi Air Base to the south  Mathare to the north and Eastleigh to the west,To the east it borders with Kariobangi and Dandora  to the south to Moi Air Base  to the north to Mathare and to the west to Eastleigh,"It extends from Kariobangi and Dandora in the east, Moi Air Base in the south, Mathare in the north, and Eastleigh in the west.",0.07184101045278006,0.5098039215686274,0.5652173913043479,0.9139230746682183,0.8888888888888888,0.8864323496818542
The following schools are located in Papakura ( schools at Rosehill  Takanini and Opaheke are excluded,The following schools are located in Papakura ( schools in Rosehill  Takanini  and Opaheke are excluded,"The following educational institutions are situated within Papakura (excluding Rosehill, Takanini, and Opaheke).",0.03280132420123097,0.5714285714285715,0.7727272727272727,0.9671986757987691,0.8125,0.8751425743103027
In the meantime Nick is confronted by his former crew  Mikka  Vector  Sib and Pup,In the meantime  Nick is confronted with his former crew  Mikka  Vector  Sib and Pup,"Nick encounters his old team members, including Mikka, Vector, Sib, and Pup, at present.",0.017502413882486995,0.4827586206896552,0.8846153846153846,0.982497586117513,0.9333333333333333,0.8493886590003967
"Standard arguments in the injective algebra imply that these groups of cohomologists are independent of the choice of homological resolution of "" E ""","Standard arguments in injective algebra imply that these cohomology groups are independent of the choice of homological resolution of "" E ""","Standard claims about injective algebras suggest that these cohomology groups remain unaffected by the selection of a homological resolution for "" E "".",0.15415064977510756,0.5853658536585366,0.6451612903225806,0.9662015982171166,1.0454545454545454,0.9412875175476074
The idea is to sort the data on the X or Y coordinate one of the corners of the rectangle,The idea is to sort the data on the x or y coordinate of one of the corners of the rectangles,The objective is to categorize information based on either the top-left or bottom-right corner of the rectangular grid.,0.032521039205405194,0.4390243902439024,0.76,0.9656211071675308,0.8571428571428571,0.4769800901412964
The railway station of Bergamo is connected with the regional trains operated by Trenord to Milan  Treviglio  Cremona  Lecco  Brescia and Monza,Bergamo railway station is connected to Milan  Treviglio  Cremona  Lecco  Brescia and Monza with regional trains operated by Trenord,"The train station in Bergamo links to regional services run by Trenord to destinations like Milan's Treviso, Cremona, Lecco, Brescia, and Monza.",0.025128589800333053,0.380952380952381,0.7647058823529411,0.9450555788181229,1.1578947368421053,0.916551947593689
She was scrapped from the Navy Vessel register on April 1  1971 and beaten in the same year,She was scrapped from the Navy Vessel Register on 1 April 1971 and struck in the same year,"She was removed from the Naval vessel registry on April 1, 1971 and suffered the same fate that year.",0.04663526152730445,0.6486486486486486,0.6,0.9506892145979929,1.0555555555555556,0.8401937484741211
Statue of Ma  o  i 2011 unveils in Chennai ( T. Nagar  Tyagaraya Nagar,Statue of Ma  o  i in 2011 in Tyagaraya Nagar ( T. Nagar  Chennai,Statue of Ma 2011 inaugurated in Chennai's T Nagar area.,0.08326641844001931,0.5833333333333334,0.6470588235294117,0.9167335815599806,0.7142857142857143,0.8299580812454224
They learned at the police station that Jayaraman 's brother had the money  but Devayani is charged with murder,They learn at the police station that Jayaraman 's brother had the money  but Devayani is charged with murder,"They discovered at the police station that Jayaraman's sibling possessed the funds, yet Devayani faces charges of murder.",0.2139019131347702,0.631578947368421,0.75,0.7860980868652299,0.9473684210526315,0.9304852485656738
The elementary St. Catherine of Sienna private school closed in June 2012,The elementary school St. Catherine of Sienna was closed in June 2012,"In June 2012, St. Catherine of Sienna's elementary private school was discontinued.",0.119219885465362,0.4,0.5,0.8718898958034755,1.0,0.8268589973449707
Posen is a composer  born in 1944 in Poland ( Zdzisław Wysocki  Poznań,Posen is a composer  born in Poland ( Zdzisław Wysocki  in 1944,"Posen is an artist born in 1944 in Poland (Zdzisław Wysocki, Poznan).",0.06967635090207769,0.64,0.6470588235294117,0.6645255058583486,1.0,0.9194729924201965
Matt Skelton faced WBA Heavyweight Champion Ruslan Chagaev on 19 January 2008 in Düsseldorf,On January 19  2008  Matt Skelton met WBA - Heavyweight - Champion Ruslan Chagaev in Düsseldorf,"On January 19, 2008, Matt Skelton contested the WBA heavyweight title against Ruslan Chagaev in Düsseldorf.",0.09528070628428423,0.8125,0.5714285714285714,0.950137932348385,1.0,0.9421144127845764
She was temporarily involved with the author Alexander Roda Roda  who also integrated the experience in his writing,She was temporarily engaged with the author Alexander Roda Roda  who also integrated the experience in his writing,"She briefly collaborated with Alexander Roda Roda, whose work incorporates his personal experiences.",0.028123983923787663,0.3870967741935484,0.7916666666666666,0.9718760160762123,0.7222222222222222,0.8943651914596558
After Donald explained everything about Bobby and Morag  Rebecca stays for the school holidays in Summer Bay,After Donald explains everything about Bobby and Morag  Rebecca stays in Summer Bay for the school holidays,"After Donald detailed information about Bobby and Morag to Rebecca, she decided to spend her summer break at Summer Bay.",0.1481394578697113,0.48648648648648646,0.75,0.8518605421302887,1.1764705882352942,0.8537133932113647
Burki started his career in Paris for a year  until he returned to Switzerland to work in rotogravure from 1971 to 1979,He started his career for a year in Paris until he returned to Switzerland from 1971 to 1979 to work in gravure,Burki began his professional journey in Paris for a year before relocating back to Switzerland to work on rotogravure from 1971 to 1979.,0.09619841027830794,0.4444444444444445,0.5185185185185186,0.6250594856795504,1.0454545454545454,0.931633472442627
Second  a road from Cunetio ( Mildenhall  near Durocornovium  joined the Ermin Way near Marlborough,Secondly a road from Cunetio ( Mildenhall  near Durocornovium  joined the Ermin Way near Marlborough,"Secondly, a route from Cunetio (Mildenhall, close to Durocornovium) connected the Ermin Way near Marlborough.",0.20333448190047881,0.7586206896551724,0.6818181818181819,0.7966655180995212,1.0,0.9066202640533447
At the Larne general elections in 1929  Pringle stood as a local option candidate in Northern Ireland  but was not elected,At the Larne general election  1929  Pringle stood as a Local Option candidate in Northern Ireland  but was not elected,"In 1929's Larne general election, Pringle ran as a local option candidate in Northern Ireland but did not win.",0.4548334861505891,0.7,0.48,0.5604168895352748,0.95,0.9449569582939148
When Labour formed a government after the  Norman Kirk appointed McGuigan as Minister of Railways  and Minister of Electricity,When Labour formed a government  Norman Kirk McGuigan appointed the Minister of Railways and Minister of Electricity,"After Norman Kirk appointed McGuigan to both the Ministry of Railways and the Ministry of Electricity, Labour took control of the government.",0.06429451441231726,0.46153846153846156,0.5833333333333333,0.8249086896095403,1.2941176470588236,0.9175785183906555
Writers for the project included Jake Chapman  Billy Childish  Tracey Emin  Angus Fairhurst  Billy Childish and Joshua Compston,For this project  Tracey Emin  Angus Fairhurst  Billy Childish  Jake Chapman  Billy Childish and Joshua Compston included,"The creative writers involved in the project were Jake Chapman, Billy Childish, Tracey Emin, Angus Fairhurst, and Joshua Compston.",0.029452743654800276,0.4444444444444444,0.64,0.9627033887573329,1.1176470588235294,0.8846535682678223
Willie Francis lived in Canada in the late 1970s  and worked in Jamaica for a number of years before returning to England,In the late 1970s  Willie Francis lived in Canada and worked for several years in Jamaica before returning to England,"Willie Francis resided in Canada during the latter part of the 1970s and spent time working in Jamaica several times over, eventually moving back to England.",0.03096815816279625,0.4347826086956522,0.7058823529411764,0.9667225483943034,1.3,0.9596796631813049
Music is in his blood because he inherited this art from his grandfather  Ustad Banne Khan  who is himself a singer,Music runs in his blood as he has inherited this art from his grandfather Ustad Banne Khan who is a singer himself,"Music flows through him due to his family's musical heritage, tracing back to his great-grandfather Ustad Banne Khan, an accomplished vocalist.",0.023160235033152364,0.31111111111111117,0.8823529411764706,0.9757102160465765,0.9545454545454546,0.8139870762825012
In early 1972  the FCC allocated the frequency to Willimantic  making 98.3 the only FM in Windham County,The FCC Willimantic ordered the frequency in early 1972  making 98.3 the only FM in Windham County,"In January of 1972, the Federal Communications Commission assigned the radio spectrum to Willimantic, establishing 98.3 as the sole FM station in Windham County.",0.0236661293256479,0.41860465116279066,0.8,0.9756266421957869,1.411764705882353,0.8446709513664246
The 1982 -- 83 NBA season was the 37th season of the National Basketball Association,The NBA season from 1982 to 83 was the 37th season of the National Basketball Association,The 1982-83 NBA campaign marked the 37th consecutive year of competition in the league.,0.03446151880350207,0.45161290322580644,0.8,0.9629869010396301,0.875,0.7689059972763062
"Popik received more than 40,000 votes  but became second to Scott Stringer  who received more than 200,000 votes","Popik received more than 40,000 votes but finished second to Scott Stringer  who received more than 200,000 votes","Popik garnered over 40,000 votes, yet trailed behind Scott Stringer by nearly 200,000 votes.",0.028542830178558964,0.5,0.782608695652174,0.971457169821441,0.7777777777777778,0.9177822470664978
Lord Stair married Emily Mary Julia Stonor  daughter of Ralph Stonor  7th Baron Camoys and Elizabeth Mary Hyde Parker  in 2006,In 2006  Lord Stair married Emily Mary Julia Stonor  daughter of Ralph Stonor  7  Baron Camoys and Elizabeth Mary Hyde Parker,"Lord Stair wedded Emily Mary Julia Stonor, granddaughter of Ralph Stonor, 7th Baron Camoys, and Elizabeth Mary Hyde Parker, in 2006.",0.208795826063924,0.7619047619047619,0.48,0.7800793703613337,1.0,0.9251210689544678
All positions except for those appointed by the Director and the Office of the Student Media Student Media are held by the President of the University,All positions except for those appointed by the director and Office of Student Media student leaders  are held by the president of the university,All roles aside from those designated by the Dean and the Office of the Student Media Student Media team belong to the University's President.,0.06964541799727335,0.4897959183673469,0.6785714285714286,0.6508046203560292,1.0,0.853500247001648
The current mayor ( from 2013 to 2017  is Fernando Nogueira  elected by the PenCe ( municipal movement   the independent holiday is October 1,The present ( from 2013 to 2017  Mayor is Fernando Nogueira  elected by the PenCe ( municipal movement   The independent holiday is October 1,"The current mayor, Fernando Nogueira, served from 2013 to 2017 and was elected by the PenCe, which represents an independent holiday on October 1.",0.170595737016168,0.5652173913043478,0.6129032258064516,0.8191179803787006,1.0,0.9520403742790222
He was likely the son of the painter Girolamo Danti  also from Pesaro  who had married the sister of the painter Giovanni Antonio Pandolfi,Probably he was the son of the painter Girolamo Danti  also from Pesaro who had married the sister of the painter Giovanni Antonio Pandolfi,"He may have been the grandson of the artist Giovanni Antonio Pandolfi, whose wife came from Pesaro and was the daughter of Girolamo Danti, another painter.",0.03400926144350212,0.35999999999999993,0.7272727272727273,0.9683508160462032,1.0833333333333333,0.9446751475334167
He studied Oriental languages in Leiden ( Athenaeum Illustre  and Amsterdam,He studied oriental languages in Leiden ( Athenaeum Illustre  and in Amsterdam,He pursued Asian studies at Leiden (Athenaeum Illustre and Amsterdam).,0.04345587182943313,0.6666666666666666,0.7647058823529411,0.9519738342344877,0.8333333333333334,0.868693470954895
His early attempt to set up a trade business in Scotland was a failure and he returned to Virginia,His early attempt to set up a merchanting business in Scotland was a failure and he returned to Virginia,"His initial effort to start a trading venture in Scotland ended in disappointment, leading him back to Virginia.",0.028439841674333294,0.37837837837837834,0.8214285714285714,0.9715601583256667,0.9473684210526315,0.82002854347229
In 2006  Bozanga was appointed Chairman of the State Council by President François Bozizé,In 2006  Bozanga was appointed by President François Bozizé the chairman of the Council of State,"In 2006, Bozanga became the chairman of the state council under President François Bozizé.",0.20824237013689753,0.5,0.5,0.6744035873799699,0.875,0.9775166511535645
Leontin Florian Grozavu ( born August 19  1967   better known as Leo Grozavu  is a former football manager and Romanian football professional,Leontin Florian Grozavu ( born 19 August 1967   commonly known as Leo Grozavu  is a former football manager and Romanian professional football player,"Leontin Florian Grozavu, born on August 19, 1967, also known as Leo Grozavu, was previously a football manager and a Romanian professional player.",0.09256167345544039,0.7555555555555555,0.5357142857142857,0.9115626162626252,1.0,0.9624256491661072
Houyan is a station on Line 3 of the Dalian Metro in Liaoning Province  China  It is located in the Ganjingzi District of Dalian City,Houyan is a station on Dalian Metro line 3 in the province of Liaoning  China  in the Ganjingzi district of Dalian,"Houyan is an abbreviated stop on the Dalian Metro's third line in Liaoning, China, situated within the Ganjingzi District of Dalian City.",0.21279882820441612,0.6363636363636365,0.6666666666666667,0.805668783713412,1.0476190476190477,0.9178919792175293
The museum building retains its European style of oriental modern architecture through the standing bricks on the southeast corner of the building and the classical image of the foyer,The museum building retains its European style of oriental modern architecture through the standing bricks on the southeast corner of the building and the classic image of the foyer,The museum preserves its European-style Oriental-modern architectural elements by featuring the remaining bricks in the southeast corner and the classic appearance of the lobby.,0.07180552621484568,0.6545454545454545,0.7575757575757576,0.9434523537851602,0.8275862068965517,0.8063551187515259
When Wise tells the story  he and Rouse decided to visit the Jacksonville Terminal in Florida to visit the Orange Blossom Special train,As Wise tells the story  he and Rouse decided to tour the Jacksonville Terminal in Florida to visit the Orange Blossom Special train,Wise narrates his tale; Rouse and he chose to explore the Jacksonville Terminal in Florida for its Orange Blossom Special train.,0.2334080976964817,0.5454545454545454,0.5185185185185186,0.7665919023035184,0.9130434782608695,0.909484326839447
The Moutse district was conquered from KwaNdebele in 1980 and was officially integrated into Lebowa despite violent resistance,Moutse district was seized from KwaNdebele in 1980 and was  despite violent resistance  officially integrated into Lebowa,The Moutse region was seized by KwaNdebele in 1980 but eventually became part of Lebowa through peaceful means.,0.07312597280946921,0.39999999999999997,0.75,0.9268740271905308,1.0588235294117647,0.8711026906967163
Caranavi is situated to the north of Coroico on the road from La Paz to Rurrenabaque,Caranavi is north of Coroico  on the road from La Paz to Rurrenabaque,Caranavi is located northeast of Coroico along the route from La Paz to Rurrenabaque.,0.24739977342883948,0.7407407407407408,0.5263157894736843,0.7855346040113368,1.0769230769230769,0.9685055017471313
Similarly  in distributed shared memory each node of a cluster has access to a large shared memory in addition to each node 's limited non-shared private memory,Similarly  each node in a cluster has access to large shared memory in a distributed shared memory  in addition to the limited  unshared private memory of each node,"Similarly, in distributed shared memory, each node within a cluster enjoys broad access to a substantial shared memory alongside its individual, restricted private memory.",0.03382210723705401,0.4615384615384615,0.6333333333333333,0.9188878761002841,0.8571428571428571,0.954903244972229
The countries on this list are currently Iran  North Korea  Sudan and Syria,The countries currently on the list are Iran  North Korea  Sudan  and Syria,"The nations listed here include Iran, North Korea, Sudan, and Syria at present.",0.039073802494525016,0.6153846153846154,0.8181818181818181,0.960926197505475,1.0,0.884955883026123
The station was built in 1915 by Connecticut Valley Railroad  New Haven and Hartford Railroad along the former New York stretch,The station was built in 1915 by the Connecticut Valley Railroad  New Haven and Hartford Railroad along the former New York line,"The building was constructed in 1915 through the Connecticut Valley Railroad, New Haven and Hartford Railroad on the old route of New York.",0.24645013697131238,0.711111111111111,0.5925925925925926,0.7833735356567206,1.0454545454545454,0.8748665452003479
Zhao Nanqi ( general  and Liu Yuan serves as its general counsel,As General Counsel  Zhao Nanqi ( General  and Liu Yuan,Zhao Nanqi is both a general and the legal advisor for Liu Yuan.,0.04913270548144422,0.5454545454545455,0.736842105263158,0.9508672945185558,1.3,0.9042171835899353
In 1974 Lao PDR established the Stage II fund with the help of the World Bank  the United Nations  and the Asian Development Bank,In 1974  with the support of the World Bank  the United Nations  and the Asian Development Bank  Lao PDR founded the Stage II Fund,"In 1974 Laos created the Stage II fund through assistance from the World Bank, UN, and ADB.",0.13198860477911326,0.34146341463414637,0.7037037037037037,0.8680113952208868,0.7083333333333334,0.8508768081665039
There are no secondary schools on the island  the nearest are Thurstable School in Tiptree and Thomas Lord Audley School in Colchester,There are no secondary schools in the island  The nearest are Thomas Lord Audley School in Colchester and Thurstable School in Tiptree,"On the island, there are no secondary schools; the closest ones are at Thurstable School in Tiptree and Thomas Lord Audley School in Colchester.",0.3696208614341175,0.5652173913043478,0.41666666666666663,0.47948745887231303,1.0909090909090908,0.9628013372421265
